"Activity" "Person" "Time_Body_Accelerometer_LinearAcceleration_Mean_X" "Time_Body_Accelerometer_LinearAcceleration_Mean_Y" "Time_Body_Accelerometer_LinearAcceleration_Mean_Z" "Time_Body_Accelerometer_LinearAcceleration_StandardDeviation_X" "Time_Body_Accelerometer_LinearAcceleration_StandardDeviation_Y" "Time_Body_Accelerometer_LinearAcceleration_StandardDeviation_Z" "Time_Gravity_Accelerometer_LinearAcceleration_Mean_X" "Time_Gravity_Accelerometer_LinearAcceleration_Mean_Y" "Time_Gravity_Accelerometer_LinearAcceleration_Mean_Z" "Time_Gravity_Accelerometer_LinearAcceleration_StandardDeviation_X" "Time_Gravity_Accelerometer_LinearAcceleration_StandardDeviation_Y" "Time_Gravity_Accelerometer_LinearAcceleration_StandardDeviation_Z" "Time_Body_Accelerometer_Jerk_Mean_X" "Time_Body_Accelerometer_Jerk_Mean_Y" "Time_Body_Accelerometer_Jerk_Mean_Z" "Time_Body_Accelerometer_Jerk_StandardDeviation_X" "Time_Body_Accelerometer_Jerk_StandardDeviation_Y" "Time_Body_Accelerometer_Jerk_StandardDeviation_Z" "Time_Body_Gyroscope_AngularVelocity_Mean_X" "Time_Body_Gyroscope_AngularVelocity_Mean_Y" "Time_Body_Gyroscope_AngularVelocity_Mean_Z" "Time_Body_Gyroscope_AngularVelocity_StandardDeviation_X" "Time_Body_Gyroscope_AngularVelocity_StandardDeviation_Y" "Time_Body_Gyroscope_AngularVelocity_StandardDeviation_Z" "Time_Body_Accelerometer_Jerk_Mean_X" "Time_Body_Accelerometer_Jerk_Mean_Y" "Time_Body_Accelerometer_Jerk_Mean_Z" "Time_Body_Accelerometer_Jerk_StandardDeviation_X" "Time_Body_Accelerometer_Jerk_StandardDeviation_Y" "Time_Body_Accelerometer_Jerk_StandardDeviation_Z" "Frequency_Body_Accelerometer_LinearAcceleration_Mean_X" "Frequency_Body_Accelerometer_LinearAcceleration_Mean_Y" "Frequency_Body_Accelerometer_LinearAcceleration_Mean_Z" "Frequency_Body_Accelerometer_LinearAcceleration_StandardDeviation_X" "Frequency_Body_Accelerometer_LinearAcceleration_StandardDeviation_Y" "Frequency_Body_Accelerometer_LinearAcceleration_StandardDeviation_Z" "Frequency_Body_Accelerometer_Jerk_Mean_X" "Frequency_Body_Accelerometer_Jerk_Mean_Y" "Frequency_Body_Accelerometer_Jerk_Mean_Z" "Frequency_Body_Accelerometer_Jerk_StandardDeviation_X" "Frequency_Body_Accelerometer_Jerk_StandardDeviation_Y" "Frequency_Body_Accelerometer_Jerk_StandardDeviation_Z" "Frequency_Body_Gyroscope_AngularVelocity_Mean_X" "Frequency_Body_Gyroscope_AngularVelocity_Mean_Y" "Frequency_Body_Gyroscope_AngularVelocity_Mean_Z" "Frequency_Body_Gyroscope_AngularVelocity_StandardDeviation_X" "Frequency_Body_Gyroscope_AngularVelocity_StandardDeviation_Y" "Frequency_Body_Gyroscope_AngularVelocity_StandardDeviation_Z"
"LAYING" 26 0.265161250344828 -0.0172919592491954 -0.107730674103448 -0.959900784367816 -0.953444777356322 -0.957168462298851 -0.384426354229885 0.249975365287356 0.295515777402299 -0.945792807126437 -0.978063544942529 -0.967041406321839 0.0805727643563218 0.00760107067241379 -0.0032722381722069 -0.970640060229885 -0.962232276666667 -0.97451785954023 -0.013583526362069 -0.0970576725862069 0.124548565574713 -0.969556404827586 -0.948586722413793 -0.958836957816092 -0.100242683310345 -0.0381699850931034 -0.062540922791954 -0.969922465172414 -0.961590334367816 -0.974308397816092 -0.960650093448276 -0.953853437816092 -0.962236734367816 -0.959772730344828 -0.955652883908046 -0.95721797045977 -0.970811672528736 -0.963071794712644 -0.971420824827586 -0.973211124252874 -0.964014583678161 -0.97619344908046 -0.96109765183908 -0.94811059183908 -0.954989662528736 -0.972388889425287 -0.949497473448276 -0.964044768390805
"LAYING" 27 0.276716360483871 -0.020440454366129 -0.104331864532258 -0.968891989354839 -0.950947949516129 -0.950392995483871 -0.156852206467742 0.656400944354839 0.598884988709677 -0.957875244677419 -0.975948136290323 -0.959892863709677 0.0767774832096774 0.0183441894580645 -0.00988389709596774 -0.98541995 -0.980152342903226 -0.983070657419355 -0.00973609968045161 -0.0966250701451613 0.117819614790323 -0.972143470322581 -0.96270462 -0.967350513709677 -0.101835573822581 -0.0417744000370968 -0.0648770419677419 -0.981404742903226 -0.978854747419355 -0.989801549193548 -0.974716920483871 -0.965843757258064 -0.966295582741935 -0.966960088387097 -0.947462328225806 -0.945852135806452 -0.985199684354839 -0.980375137419355 -0.980994601935484 -0.98707817516129 -0.981394261612903 -0.983670049354839 -0.96946349 -0.968689729193548 -0.969126880322581 -0.973446792419355 -0.959944126451613 -0.969797214516129
"LAYING" 28 0.274691576923077 -0.0173937684615385 -0.107698927907692 -0.984527649230769 -0.986160920923077 -0.987658662307692 -0.220600509076923 0.719755403692308 0.605495317692308 -0.982715987538462 -0.994093522615385 -0.990957249538462 0.0749985010769231 0.0117018961415385 -0.00121344813430769 -0.985921071076923 -0.985554339384615 -0.990660246153846 -0.02517618068 -0.0837587308153846 0.0937781948153846 -0.992872598 -0.984202872923077 -0.985108386307692 -0.0997154236307692 -0.0393440191846154 -0.0593135986615385 -0.996104441384615 -0.990547638769231 -0.992548101846154 -0.985179972153846 -0.984909884615385 -0.988606906307692 -0.984321858307692 -0.986746450769231 -0.987224804307692 -0.986404709384615 -0.985865325230769 -0.989116865846154 -0.986641245846154 -0.986210701230769 -0.990744752923077 -0.992436927692308 -0.985611171384615 -0.984999291538462 -0.993019371692308 -0.983457774923077 -0.986483048153846
"LAYING" 29 0.239507882205882 -0.0144406281132353 -0.104274322538235 -0.962249114705882 -0.964098180294118 -0.972571998382353 -0.472431415573529 0.864882956617647 0.477573305 -0.928674215147059 -0.976018476911765 -0.9765185525 0.0892716006470588 0.00110822495382353 -0.00309891846569118 -0.984270728235294 -0.977002606764706 -0.984989224117647 -0.0231760616308824 -0.0954899626029412 0.123680209926471 -0.984477414264706 -0.972941910294118 -0.972409893529412 -0.0995033069117647 -0.038776298 -0.0610028293088235 -0.989283577352941 -0.981540062058823 -0.986670534411765 -0.965728781617647 -0.965595958382353 -0.976392651323529 -0.960997907205882 -0.964960988382353 -0.971901324705882 -0.983889985147059 -0.9772207075 -0.982876212058823 -0.986213883088235 -0.978451446764706 -0.985707806323529 -0.982619403529412 -0.973120029558823 -0.972278603529412 -0.985154588529412 -0.973092518088235 -0.974995267058824
"LAYING" 30 0.272850494930556 -0.0173555210111111 -0.107236237236111 -0.967984021111111 -0.983126461944444 -0.973566958888889 -0.359292534027778 0.738430699305556 0.683839909722222 -0.960412164305556 -0.993454358055556 -0.979239668194444 0.08072123275 0.0119819524179167 -0.00589225849902778 -0.98636543375 -0.982430495 -0.983087366805556 -0.0143679929444444 -0.0955538053611111 0.111730746333333 -0.982651720138889 -0.960299550972222 -0.98170136125 -0.102813809652778 -0.0382323710416667 -0.0624116966805556 -0.979865720555556 -0.978091312777778 -0.992381595972222 -0.975893687083333 -0.980830362083333 -0.976634815694444 -0.965167081805556 -0.984571808472222 -0.973057781805556 -0.985998546805556 -0.982140613888889 -0.981549689583333 -0.988140517777778 -0.984124532361111 -0.983185637916667 -0.976570564027778 -0.966111980277778 -0.981093036111111 -0.984713284166667 -0.95779294875 -0.983602745694445
"SITTING" 1 0.276875692884615 -0.0145220521557692 -0.1044127165 -0.994083535384615 -0.975116996346154 -0.976155531730769 0.938022554038462 -0.0785736409423077 0.145161092461538 -0.991547086923077 -0.980629417692308 -0.975023314038462 0.07574939575 0.00915676220903846 -0.00611080135557692 -0.993882550961538 -0.986968700192308 -0.988951638461538 -0.0368848696769231 -0.0659106753076923 0.0909894822538461 -0.990586141538461 -0.983152627115385 -0.988414164230769 -0.0953201320769231 -0.0401082268542308 -0.0554534285846154 -0.993842211923077 -0.9947459775 -0.9941340675 -0.993634982307692 -0.978307868461538 -0.9810432725 -0.994310279615385 -0.97463778 -0.974551284038462 -0.993962126730769 -0.986716618269231 -0.986997350576923 -0.994341503846154 -0.988278143076923 -0.989518159038462 -0.987791569038462 -0.986647713653846 -0.986802088846154 -0.991572158269231 -0.981504073269231 -0.990208695384615
"SITTING" 2 0.261237565425532 -0.00130828765170213 -0.104544182255319 -0.977229008297872 -0.922618641914894 -0.93958629106383 0.831509933404255 0.204411592680851 0.332043702765957 -0.968457145744681 -0.935517055957447 -0.949040933191489 0.0774825199574468 -0.000619102785106384 -0.00336779235021277 -0.986430711276596 -0.981371965319149 -0.987910804468085 -0.045350056512766 -0.0919241549361702 0.0629313811914894 -0.977211283191489 -0.966473895319149 -0.941425920851064 -0.0936793807234043 -0.0402118124255319 -0.046702627 -0.99173159212766 -0.989518068510638 -0.987935806382979 -0.979641238723404 -0.944084550425532 -0.959184889148936 -0.976412313191489 -0.917275006382979 -0.934469558085106 -0.986597022553191 -0.981579467021277 -0.986053092340425 -0.987492994468085 -0.982513909574468 -0.988339184893617 -0.976161464042553 -0.975838585319149 -0.951315544468085 -0.977904227021277 -0.962345042553192 -0.94391784106383
"SITTING" 3 0.2764961986 -0.016623368934 -0.11549691672 -0.994594467 -0.9638644736 -0.9644314274 0.9401419428 -0.0198362108 -0.14409671375 -0.9905701052 -0.9694403618 -0.9555533722 0.07578907156 0.0075075498052 0.0014528393936 -0.9940735222 -0.9886698018 -0.9907651174 -0.04551454736 -0.060631989638 0.080673760832 -0.9881827872 -0.9847996986 -0.9773091226 -0.09399360736 -0.04246011294 -0.050451904972 -0.9950928354 -0.9949295042 -0.9932425202 -0.9940958718 -0.9701759018 -0.974502007 -0.9948115552 -0.9622315868 -0.961257043 -0.9943072866 -0.9883839332 -0.9890826528 -0.9943360348 -0.9899198258 -0.9910358892 -0.9870603934 -0.9879699212 -0.97967172 -0.9885565164 -0.9832255492 -0.9786666628
"SITTING" 4 0.257197599134615 -0.00350299841730769 -0.0983579203269231 -0.971010120961538 -0.856617812115385 -0.875110175384615 0.901098984615385 0.127303379245962 0.139020582461538 -0.957324457884615 -0.903923008269231 -0.897736318269231 0.0726098418653846 0.00272529134230769 -0.00423348373557692 -0.974467390384615 -0.953631390961538 -0.974661565961538 -0.0385365204807692 -0.07524100275 0.0940113975530769 -0.965434768461538 -0.944854571346154 -0.926413710384615 -0.103605889057692 -0.0360909881807692 -0.0590079966686538 -0.972546905961538 -0.978635908653846 -0.973751670576923 -0.970154440961538 -0.891907751346154 -0.917987925384615 -0.971605878461538 -0.8496556575 -0.864322464038462 -0.974950363461538 -0.954170151346154 -0.970845669423077 -0.976283534807692 -0.956461756730769 -0.9771595725 -0.957550637692308 -0.95617355 -0.934967958846154 -0.968013062884615 -0.939609988461538 -0.930633150769231
"SITTING" 5 0.273830316164384 -0.016739260030137 -0.10870765430137 -0.976357663013699 -0.950388943972603 -0.951929615068493 0.581371509041096 0.360343534657534 0.489126594657534 -0.969355010136986 -0.96996981369863 -0.960394960821918 0.0753747129191781 0.0137921005843836 0.00173106800213699 -0.987043285479452 -0.979267729041096 -0.986704740273973 -0.0214151280054795 -0.0520207886438356 0.0968980718168493 -0.984625306849315 -0.959758309589041 -0.96559497630137 -0.100986131452055 -0.0425170215068493 -0.0590801684246575 -0.988464752739726 -0.987465915068493 -0.98531069 -0.979238031780822 -0.960763181917808 -0.96633509109589 -0.975204245342466 -0.948053070136986 -0.947514931780822 -0.986775590136986 -0.979141571643836 -0.98398048 -0.988576991369863 -0.980999857671233 -0.988151915753425 -0.981743664931507 -0.968188675753425 -0.968235777945205 -0.985576048219178 -0.955598610136986 -0.967869249178082
"SITTING" 6 0.277539616823529 -0.0144009705494118 -0.112057887741176 -0.991777287176471 -0.966877560941176 -0.959567861764706 0.940031368 0.0215206708823529 -0.0567766060705882 -0.992936404470588 -0.979355363176471 -0.965426493882353 0.0757109789882353 0.0121020139594259 -0.000175352166235294 -0.989439392235294 -0.979002804823529 -0.985823622941176 -0.0198712820612471 -0.0653077503317647 0.0831326042823529 -0.988410501294118 -0.976380487294118 -0.976972658588235 -0.101114775129412 -0.0391483428502824 -0.0526409877294118 -0.989472968470588 -0.989722663529412 -0.987954515294118 -0.990610228 -0.968060947058824 -0.970859342941176 -0.992375229411765 -0.96756129 -0.956412505058824 -0.989759187058823 -0.979180438588235 -0.983434322941176 -0.990027822470588 -0.980347168823529 -0.986845672352941 -0.984893559764706 -0.979830938 -0.976839728941176 -0.98955931 -0.974723217647059 -0.979130678470588
"SITTING" 7 0.273052896 -0.0111768757257143 -0.101735775057143 -0.982493550857143 -0.936084896152286 -0.942245766 0.797610917142857 0.255633608 0.364850774285714 -0.975051204857143 -0.951176503628571 -0.942673022028571 0.0807861307142857 -0.00299836179571429 -0.0111734117125714 -0.987811178285714 -0.976381430285714 -0.986647907142857 -0.0313155737485714 -0.0946296074571429 0.0982589278285714 -0.988442411142857 -0.973090316285714 -0.959478651714286 -0.0978894395428571 -0.0417538094457143 -0.0481633496285714 -0.991133056 -0.988938532 -0.985108524571429 -0.9835766 -0.950477904857143 -0.962604999142857 -0.982128535714286 -0.9329318196 -0.935916121428571 -0.987232234285714 -0.975119714857143 -0.984054866 -0.989703584 -0.979912452285714 -0.987928235428571 -0.985723186285714 -0.977679875714286 -0.960673228571429 -0.989303738857143 -0.970910640285714 -0.962869226285714
"SITTING" 8 0.274799020276923 -0.0147112408246154 -0.108345106 -0.983597968615385 -0.951906076923077 -0.924850223692308 0.921860324769231 0.128441344169231 0.129338264984615 -0.981098054923077 -0.974099979076923 -0.935905864153846 0.0784471504923077 0.00741433614007692 -0.00688045309969231 -0.980708034153846 -0.969164112769231 -0.974437349384615 -0.0428964487076923 -0.0638435857846154 0.0614104342384615 -0.980187173230769 -0.947573507230769 -0.958341556923077 -0.0978622589538461 -0.0425826220676923 -0.0529445159907692 -0.985139888153846 -0.977126182769231 -0.983363689538462 -0.981963669384615 -0.955501140153846 -0.949337423692308 -0.984525944923077 -0.952816567230769 -0.918466157230769 -0.980360915384615 -0.968198222461538 -0.970757844153846 -0.982951789230769 -0.972857110153846 -0.976793423230769 -0.976171398307692 -0.954917198153846 -0.959370871230769 -0.98155971 -0.944500246461539 -0.962069277076923
"SITTING" 9 0.273694139545455 -0.00990083527045455 -0.108540300265909 -0.980945022045455 -0.904335121022727 -0.926094740227273 0.880731443863636 0.168445524 0.143006857611364 -0.983137541590909 -0.939942979795454 -0.945008999545455 0.0749577410909091 -0.00278773346136363 0.00338609594827273 -0.975204850227273 -0.952786261136364 -0.973436529545455 -0.0422355209795455 -0.0835484079545455 0.0823934451590909 -0.966225485 -0.950064068181818 -0.940637937045455 -0.0889747665681818 -0.0454702982386364 -0.0487714733568182 -0.966037012045455 -0.975433911363636 -0.964878512727273 -0.977450812045455 -0.921434735681818 -0.946064216818182 -0.9825908425 -0.9022915301 -0.92184351 -0.976024951136364 -0.954237489772727 -0.969501330681818 -0.976530547272727 -0.954464442045455 -0.97602233 -0.957117251818182 -0.955460359318182 -0.938003425909091 -0.969390369318182 -0.947571471590909 -0.947346476590909
"SITTING" 10 0.276566269574468 -0.0138876573212766 -0.110457837851064 -0.97920198893617 -0.917926215957447 -0.921184146595745 0.929204028510638 0.0958366199255319 0.109162756477021 -0.987377884680851 -0.956564089148936 -0.951094470212766 0.0755445311006383 -0.00235841299595745 0.00723665826829787 -0.96909587893617 -0.942570115531915 -0.956748599361702 -0.0389619626291489 -0.0931115571495745 0.0849837993829787 -0.953581007659574 -0.941307137234043 -0.934013262765957 -0.0925604549787234 -0.0323697807051064 -0.0452917299229787 -0.94057041106383 -0.960516473617021 -0.955518440212766 -0.974149854680851 -0.923276130425532 -0.931687403404255 -0.98160693787234 -0.919977867234043 -0.921282243829787 -0.970023847446808 -0.944427148297872 -0.952140932340426 -0.970941377021277 -0.944600508085106 -0.960074953404255 -0.934645020425532 -0.941068663829787 -0.928616951489362 -0.960045334893617 -0.942121154680851 -0.94242915893617
"SITTING" 11 0.27546977671875 -0.013658266209375 -0.10815844715625 -0.9868943384375 -0.92933177484375 -0.9115288051875 0.844997233125 0.242322041828125 0.210187232229687 -0.98053361046875 -0.9547962690625 -0.9293738671875 0.0764588893817188 0.00822202343640625 0.0021491953634375 -0.98877966078125 -0.979933558125 -0.982362855 -0.0434678093703125 -0.0743478734375 0.076104831703125 -0.98383632875 -0.95670148109375 -0.95797581390625 -0.09642133325 -0.0412861463015625 -0.04829853104375 -0.98975397828125 -0.98618884515625 -0.98946856890625 -0.98687116859375 -0.9510377546875 -0.94725460671875 -0.9869731996875 -0.92418948703125 -0.90183435978125 -0.98879561125 -0.98021247609375 -0.9796513146875 -0.98979551046875 -0.9810813059375 -0.98370924875 -0.98161745390625 -0.9667789553125 -0.9651665934375 -0.98464153296875 -0.95191407578125 -0.95981025875
"SITTING" 12 0.284000876481481 -0.0151748095662963 -0.121057475666667 -0.973733975185185 -0.913606878148148 -0.86623508312963 0.968063827962963 -0.0107187267018519 0.0300964664018519 -0.961587805925926 -0.949620956111111 -0.880855114074074 0.0677278405555556 0.0122138340405556 0.0145237405272222 -0.980649901666667 -0.967265758703704 -0.971215586851852 -0.0470880958448148 -0.0375724105833333 0.0327213113648148 -0.945665398333333 -0.945191522962963 -0.940382845185185 -0.0945756682666667 -0.0395402961111111 -0.046396422962963 -0.971731723888889 -0.978798026296296 -0.980028803333333 -0.973267690555556 -0.933186592037037 -0.909907361111111 -0.974153632962963 -0.909590675185185 -0.855129559259259 -0.980807102037037 -0.967601239814815 -0.96751604037037 -0.982334794074074 -0.969310807222222 -0.973584312777778 -0.945616566666667 -0.956037939814815 -0.949291520925926 -0.946968764259259 -0.940162718518519 -0.943318962592593
"SITTING" 13 0.267857190729167 -0.00710529995416667 -0.1044148325 -0.979754754166667 -0.929923146520833 -0.94123982375 0.837855194375 0.232616031854167 0.256776706458333 -0.968047947916667 -0.9398821344375 -0.937673780625 0.0785593947916667 -0.00604321059141667 -0.0103136624545833 -0.985537324583333 -0.981247181041667 -0.985419673958333 -0.05364816525 -0.094720616625 0.0724380441458333 -0.984768662916667 -0.971924478541667 -0.960893303125 -0.0925838555416667 -0.0403251241666667 -0.0449675408541667 -0.993414162916667 -0.989084701458333 -0.985611009166667 -0.981768072708333 -0.94612798875 -0.960480745625 -0.979021799583333 -0.926536590625 -0.935727582916667 -0.985397900208333 -0.98068451 -0.983134390625 -0.987142692291667 -0.983464540208333 -0.986312963125 -0.982621980833333 -0.977074223541667 -0.963004714583333 -0.985529577083333 -0.969320214375 -0.96379816625
"SITTING" 14 0.277626615806452 -0.0133809479096774 -0.102915841870968 -0.993965042580645 -0.922122370290323 -0.960358725483871 0.970066614516129 0.0626968702258064 0.00272148661387097 -0.99477414 -0.94876369516129 -0.969978049354839 0.074594536 0.00158912212258064 -0.00161097953548387 -0.990650921612903 -0.978241997741935 -0.985998630322581 -0.0345265254516129 -0.0714750422580645 0.0845054581612903 -0.985925803225806 -0.976788620322581 -0.967128713548387 -0.0949288689677419 -0.0404711419354839 -0.0487604201935484 -0.989199059032258 -0.989030419032258 -0.988648316129032 -0.992460049354839 -0.941582739032258 -0.970566287096774 -0.994684630967742 -0.917671731612903 -0.957322301612903 -0.990956008709677 -0.978187818709677 -0.983338044516129 -0.991169785806452 -0.979970480967742 -0.987330661612903 -0.983288157096774 -0.98042415483871 -0.97167642483871 -0.986851869354839 -0.974985589032258 -0.968820739032258
"SITTING" 15 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.979768987948718 -0.94079896551282 -0.950004414102564 0.782955611794872 0.223105562025641 0.314387627435897 -0.965082925641026 -0.949286700807692 -0.944580863846154 0.0764443226333333 0.00692238958961538 -0.00780237981320513 -0.99225839525641 -0.986215215641026 -0.99000871051282 -0.0370217449628205 -0.0840648503320513 0.0711109471666667 -0.991027700512821 -0.973444813846154 -0.966441338076923 -0.095984817 -0.0403070205666667 -0.0487627204433077 -0.995882512051282 -0.993139833846154 -0.991929788974359 -0.982579546025641 -0.954299410641026 -0.967519149358974 -0.978755176794872 -0.937783538974359 -0.94478134025641 -0.992025427435897 -0.985862886410256 -0.987989982948718 -0.99329986051282 -0.987754588717949 -0.990693114358974 -0.990144882307692 -0.981740793333333 -0.970423693717949 -0.991318436410256 -0.969488188974359 -0.968266666923077
"SITTING" 16 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.988580107714286 -0.971579125714286 -0.965858735142857 0.839464714 0.212947021371429 0.276417431042857 -0.982445738 -0.982553336571429 -0.967268066 0.0779038963571429 0.004670724222 -0.00611285425957143 -0.990658097857143 -0.985097470714286 -0.988904001571429 -0.0371830822285714 -0.0797345645214286 0.0833752812157143 -0.988492425142857 -0.982067465142857 -0.975713310142857 -0.0951635808 -0.0396410809285714 -0.0503883556285714 -0.993640318285714 -0.992226442142857 -0.991766787571429 -0.988682108428571 -0.974057855571429 -0.974665817 -0.988659196428571 -0.971266062714286 -0.963220672571429 -0.990839607428571 -0.985238583714286 -0.987087721142857 -0.991292270714286 -0.986083114 -0.989282516857143 -0.987207904714286 -0.984141119142857 -0.976848134285714 -0.988984618428571 -0.981037690285714 -0.977595519142857
"SITTING" 17 0.276977629444444 -0.0185404441258333 -0.111517939555556 -0.983272806805556 -0.939905244861111 -0.936667245694444 0.907331309166667 -0.112596728361111 0.135402566816667 -0.989132499583333 -0.971766352361111 -0.956087679583333 0.0768671621527778 0.0148338232684722 0.000257854017638888 -0.976286679444444 -0.962219452777778 -0.976327426666667 -0.0339018030166667 -0.0673943850555556 0.087025401375 -0.979671983472222 -0.956316505972222 -0.9566328025 -0.0953935055833333 -0.0408007786402778 -0.0579015362166667 -0.982155662638889 -0.980713868611111 -0.971001691388889 -0.979820142638889 -0.946351650416667 -0.952226786666667 -0.984956708611111 -0.939885478333333 -0.9330454775 -0.976891804583333 -0.963054247083333 -0.972939551944444 -0.977786782222222 -0.96399042625 -0.978327769444444 -0.973724326388889 -0.963117633611111 -0.954180279027778 -0.98161514125 -0.953207017222222 -0.961561036111111
"SITTING" 18 0.276590197358491 -0.0149195616754717 -0.112840218339623 -0.982796562075472 -0.921402118113208 -0.968370181886792 0.871963798301887 0.213716305739623 0.188531695981132 -0.988069341132075 -0.949792572075472 -0.971661610754717 0.0761777324716981 -0.000213838552075472 0.00833400761716981 -0.980335163584906 -0.966766643396226 -0.983441609622641 -0.0399984915849057 -0.0755284478679245 0.0761739419056604 -0.988164911509434 -0.982249040188679 -0.95284431245283 -0.0948423481320755 -0.0392813049264151 -0.0505395462396226 -0.990501518301887 -0.988554820188679 -0.981016044716981 -0.981481454339623 -0.934503182830189 -0.972855110377359 -0.983389810188679 -0.920047161698113 -0.967884390943396 -0.980831750377358 -0.967454617735849 -0.981124861320755 -0.981607942075472 -0.968421475660377 -0.984349606792453 -0.985106875471698 -0.98263664490566 -0.954453821132075 -0.989189512641509 -0.982137919056604 -0.956802766792453
"SITTING" 19 0.2771799775 -0.016630680375 -0.1104118192 -0.9907450195 -0.963222497833333 -0.968063878166667 0.891563755166667 0.1556594569 0.286256063666667 -0.984679151833333 -0.973604289833333 -0.966032045333333 0.0745438102516667 0.00598531404666667 0.003167700952 -0.993525560333333 -0.9840551 -0.990168733 -0.0379271112333333 -0.0755797672133333 0.0580495969166667 -0.990178704833333 -0.988334019666667 -0.971227991666667 -0.0953636995833333 -0.040001843485 -0.047000897695 -0.9933220295 -0.995319164666667 -0.9928337675 -0.991093963666667 -0.969609501666667 -0.975623030833333 -0.990617521 -0.961693949333333 -0.965800974333333 -0.993445760166667 -0.983883193 -0.988470241 -0.9942201755 -0.985493318833333 -0.990445861666667 -0.988393569 -0.990329245333333 -0.9739335945 -0.990727755166667 -0.987259808666667 -0.972912517166667
"SITTING" 20 0.279990577037037 -0.00870565463888889 -0.100401490425926 -0.976302248148148 -0.914935703907407 -0.922774835740741 0.939038759814815 -0.0364533962277778 -0.0945970534814815 -0.976280399444444 -0.95032266362963 -0.938415738148148 0.0741878844074074 -0.00436185985848148 -0.0105744513096296 -0.980890655185185 -0.967828356296296 -0.976133383518519 -0.0440403326851852 -0.0713478280925926 0.0928523607037037 -0.980829981481481 -0.962048191666667 -0.952904383518518 -0.0921614578888889 -0.0434577295055556 -0.0520121608148148 -0.990284240185185 -0.986911323888889 -0.982819138888889 -0.976456609259259 -0.932644766111111 -0.944126078888889 -0.976303056851852 -0.911591208203704 -0.917678155296296 -0.981566649444444 -0.968951769814815 -0.97275196962963 -0.981920831111111 -0.968943674259259 -0.978180020925926 -0.978577117592593 -0.969806729814815 -0.957020858888889 -0.981573087222222 -0.958227403148148 -0.956028807962963
"SITTING" 21 0.268336081379032 -0.00804731295322581 -0.099515446133871 -0.983622744193548 -0.937857000806452 -0.950654041290323 0.825473836935484 0.114588392624871 0.34476602 -0.978364712258065 -0.959361306774194 -0.956635663064516 0.0760057731790323 0.00975692523887097 -0.00278161828080645 -0.988864577419355 -0.980420928387097 -0.988164381290323 -0.0358426482048387 -0.074353558416129 0.0702002598387097 -0.988132669516129 -0.976477561935484 -0.955053200806452 -0.095270767516129 -0.0407930587264516 -0.0488204595806452 -0.993868545483871 -0.992491322903226 -0.988124495645161 -0.985008785 -0.954076042258065 -0.966274090645161 -0.983231005483871 -0.933992577903226 -0.946203823387097 -0.988775436451613 -0.980405717258064 -0.985978315322581 -0.990017564516129 -0.981902116451613 -0.988971211935484 -0.987034626451613 -0.982005883387097 -0.961177109516129 -0.988484803225806 -0.973804950806452 -0.95730868516129
"SITTING" 22 0.27708735173913 -0.0156879937282609 -0.109218272456522 -0.986822279565217 -0.950704499130435 -0.95982817173913 0.940477273043478 -0.105630024498783 0.19872676876087 -0.979988760869565 -0.956750273043478 -0.954415873043478 0.0722564387173913 0.0116954511323913 0.00760546929869565 -0.988055854130435 -0.977983955434783 -0.98751821173913 -0.0454706620434783 -0.0599286797043478 0.0412277462173913 -0.985742027826087 -0.978919526956522 -0.959803708695652 -0.0936328412826087 -0.0415602029130435 -0.04358509665 -0.989709023043478 -0.990889614782609 -0.985542325652174 -0.985803840652174 -0.957343498478261 -0.970162172608696 -0.98736209 -0.950073754130435 -0.956862864130435 -0.987848793695652 -0.977139702826087 -0.985129050217391 -0.989459107391304 -0.980804228478261 -0.988570804130435 -0.982621389565217 -0.982100923695652 -0.959814822391304 -0.986808501521739 -0.977356188695652 -0.963522659782609
"SITTING" 23 0.272721175228571 -0.00979037656857143 -0.107371162585714 -0.982058369 -0.907068580485714 -0.935100428142857 0.896175842571429 0.160413933426353 0.103750349005714 -0.981525981 -0.945217174757143 -0.951797189857143 0.0785897076428571 -0.00699030318671429 -0.011360381659 -0.979413509142857 -0.954214655 -0.979361426571429 -0.0485381695285714 -0.0746654882285714 0.0951201314791429 -0.972005164 -0.959328954571429 -0.940016681 -0.0958114841285714 -0.0440276144685714 -0.0485509549051429 -0.973373096857143 -0.985120574 -0.974210890714286 -0.979612818285714 -0.920194379142857 -0.953220431571429 -0.983382335571429 -0.906215179571429 -0.930255170285714 -0.979492254 -0.953905077142857 -0.975604750571429 -0.981227297285714 -0.958161733857143 -0.981872479857143 -0.963958246571429 -0.967862308142857 -0.944698708 -0.974702000142857 -0.955228274714286 -0.944092126
